"ONTOLOGY","TERM","N","DE","P.DE","FDR","SigGenesInSet","comp_id"
"BP","intracellular signal transduction",2684,401,0.000403495078656705,0.160860038024473,"PDCD6,SH2D3C,SGK2,RAD50,HIPK3,CDH13,RASGRP1,TRAP1,OPTN,SORBS3,TNK2,RAMP3,TNIP1,IRAG1,NOD1,DLC1,NDRG1,VAV3,GPNMB,MERTK,ZNHIT1,TRIM38,ARFGEF1,CDC42EP3,STAMBP,IVNS1ABP,CAMKK2,CXCR6,GNA13,TRAF3IP2,ZMYND11,NEK6,ADCY3,SUB1,RIPK3,FOXN3,CHI3L1,MAP4K5,AKAP13,CHN2,CHRM3,NLRP3,ADCY9,CLNK,ARAP1,CLU,FGD4,SPPL3,SLC24A4,CCR6,CCR7,IL31RA,CREB1,CREBBP,ASB7,SIRPA,CSF3,NFAM1,ZNF385B,DAB2IP,SLC38A9,PRAG1,DAB1,DGKG,DAPK1,DLG1,DOCK1,DOCK2,RCAN1,DUSP3,ADCY4,UBR1,SPRED2,ARHGAP27,RAB12,ENG,CCDC125,ENO1,HIPK1,AKT1,MECOM,F2RL2,PTK2B,FBLN1,UNC5B,TPCN2,SPATA13,ADGRG3,FHIT,RASA3,INPP5F,DENND3,SHANK2,STK38L,TNIK,ERC1,ARHGAP26,RAP1GAP2,TAB2,PASK,RGL1,KANK1,CYFIP1,FLT1,FLT3,RHOBTB2,SIK2,PLCB1,CAMTA1,MCF2L,MGRN1,SZT2,DOCK9,LARP1,SIK3,DDAH1,FPR2,CDC42EP4,NUP62,SH3BP4,PRKD3,FYN,DSTYK,SGMS1,WWTR1,ACOT11,PLEKHG3,MAGI3,AUTS2,FBXO8,GCNT2,LATS2,GDI2,RGL4,AMFR,ATP2C1,DISC1,SESN1,STK39,GNA12,GNB1,RNF149,GPER1,GRB2,GRB10,RAPGEF1,DBNL,ARHGAP35,TBK1,GUCY2C,IL19,HCK,HELLS,HEXA,NRG1,HLA-DRB1,HMGCR,APBB2,IGF1R,IGFBP5,APP,RILPL1,TICAM2,IKBKB,INHBA,INPP5D,IRAK2,ITPKB,ITPR1,JAK1,STIMATE,MAST4,CCL4L1,LCK,LGALS1,LIMS1,RHOH,LRP2,MIR140,MIR145,MIR185,MIR21,ARRB1,SMAD2,SMAD4,SMAD7,MARK3,MBP,MDM4,MEF2C,MAP3K1,MAP3K5,EIF2AK4,TRIM67,MUSK,MYO9B,NEDD4,NFATC1,NFATC2,NFKB1,NGF,NGFR,NOTCH1,NPC1,ATP2A2,P2RX7,P4HB,PEBP1,MINK1,ARHGEF3,PRKN,ASB3,SHISA5,TAOK3,PDE3B,PRKAG2,PDE4D,CXXC5,CAB39,UIMC1,WWOX,INPP5K,MAP3K20,PIK3CD,PI4KA,PI4KB,PLCB4,PLXNB1,TRIM34,RIN2,NSUN2,LAX1,PPM1A,ADISSP,RALGPS2,ARHGEF10L,PPP2R1A,PLEKHG6,FBXW7,PPP3CA,SIRPG,PRKCB,PRKCE,PAG1,PRKCH,ARHGAP15,ASH1L,WSB2,PRKCZ,PRKDC,MAPK1,MAPK6,AZU1,PSEN2,TRIM39,SPHK2,RALGAPB,PELI1,ZMIZ1,RALGAPA2,PTEN,RPTOR,NCEH1,SIPA1L2,PREX1,FNIP2,PTPN1,DENND1A,MEAK7,PTPN7,PTPRJ,ARHGAP22,MOK,RALB,RALGDS,RAP2A,BCL2,BCL2L1,RHEB,AVPI1,BCL6,ROCK1,RPS6KA2,S100A1,S100A9,S100A12,S100A13,CCL18,BID,GOLPH3,BLM,ARHGEF28,SGK1,ITSN1,SIAH1,MARCHF7,SKI,SLA,BMP6,SLC8A1,PHACTR4,SORL1,SPTBN1,SRC,BRAF,SRPK1,STAT3,STK3,TCF7L2,TEAD3,TGFA,TGFB3,TLR4,TNFRSF1B,TP53BP2,TRAF1,TRAF2,TRAF3,TRIO,TRPM2,CCR2,CASTOR2,VAV2,EZR,VRK2,XPC,LDLRAD4,YWHAE,YWHAG,YWHAZ,RELL1,CACNA1C,LAPTM5,RNASEH2B,ARHGAP10,NLRX1,LRRK1,MCTP1,MOB3B,PRR5L,KAT6A,WLS,RUFY1,PDGFD,DUSP16,APOL3,CAMK2D,DOCK8,AXIN1,ARHGAP24,ITCH,MAD1L1,ADGRV1,BCAR3,PPP1R1B,GARNL3,STK24,NCK2,CUL3,CUL1,GPR65,ADTRP,MAP4K3,DOCK7,RUNX2,EIF3A,PEA15,MARCO,CRADD,TNFSF10,TNFRSF11A,NRP1,SYNGAP1,SOCS2,CFLAR,KSR1,ARHGEF7,NAE1,CPNE1,CCNB1,BCL10,TRIM15,LIMD1,SPAG9,DOK2,STARD13,PIP4P1,USP10,MOB1B,MAPKAPK2,ITGB1BP1,ARHGAP18,NHERF1,GRAP2,CD86,GSTO1,AIM2,MAP4K4,EIF2AK3,AKAP7,SH3BP5,BABAM2,CD44,ARHGEF10,PPM1F,DEPDC5,VGLL4,NOS1AP,ARHGEF17,ELMO1,FARP2,SRGAP3,IQSEC1,TNFSF15","Sputum_Neutrophilic"
"CC","organelle membrane",3674,481,0.000419765820486461,0.164461353529902,"PDCD6,CEBPZOS,ABCC5,ABCB6,UST,PYURF,RASGRP1,TRAP1,OPTN,TNK2,ADAM10,NUTF2,EMC8,IRAG1,MICU1,NDRG1,CDS1,GPNMB,SLC25A17,ARFGEF1,IQGAP2,ADCY3,AP3M2,TMED10,LILRB3,RAB31,ADAM30,PLAAT3,MRPL3,GALNT6,MRAP2,CHRM2,CHRM3,MGAT4A,DTX2,NLRP3,SLC25A25,OSBPL5,ARAP1,GALNT15,AP3S1,BORCS5,CLCN6,CLCN7,PDZD8,CLU,SPPL3,TTC8,DRAM2,PIGU,ZFAND2B,SLC31A2,COX10,CPE,GPAT4,LETM2,SIRPA,VTI1A,CSF3R,TMEM120B,CSNK1D,TMEM190,CREB3L4,NFAM1,XXYLT1,CTSZ,SLC38A9,SLC25A48,ABCA13,CYP3A7,VPS13B,CYP19A1,CLEC12A,AP1G1,PRICKLE2,SGMS2,QSOX2,FUT11,CLEC4C,DHODH,DLG1,ANO6,MCEMP1,SPRED2,RAB12,STT3B,SMIM14,ENO1,CERS3,EPS15,SLC36A1,EXT1,ACSL1,ACSL3,TPCN2,MARCHF8,DAGLB,ADGRG3,ZNRF2,FECH,RAB11FIP2,CHSY1,FKBP2,INPP5F,EPN2,TRAK1,SHANK2,CEP131,WDFY3,TMCC1,ERC1,KIF1B,RAP1GAP2,TAB2,GRAMD4,FLT3,RHOBTB2,SIK2,PLCB1,DENND5A,IQCE,SZT2,VPS39,SYNE1,UBR4,ABCA6,TSPAN15,PIGN,FPR2,CORO1C,NUP62,LY96,PLD3,GABARAPL1,ALOX5,CERS6,GALNT2,IFFO1,GALNT3,SGMS1,DHRS7B,GORASP2,OSBPL3,GGA1,ABHD12,INTS1,MYOF,GCNT2,AMFR,ATP2C1,COQ2,ARFIP1,BIN1,GNAI3,GNAQ,GNB1,B4GALNT3,SLC25A42,GPER1,SLC36A3,GRB2,DBNL,CD274,ZDHHC1,GUCY2C,ANXA2,HADHA,ANXA6,HK1,HK2,HLA-DQA1,HLA-DRB1,HLA-DRB5,HMGCR,RAB37,HSD11B1,UBAC2,FMN1,APP,TICAM2,IL7R,INPP4A,AQP7,IRAK2,ITGAL,ITPR1,ITPR2,STIMATE,KCNQ1,TRABD2B,LAIR1,LAMP1,LFNG,LGALS3,MYO18A,LMNA,LRP2,ARRB1,MAN1A1,MAP3K5,MGAT5,MIA2,MITF,TARM1,GALNTL6,MYO1B,ASPH,MSR1,NUDT1,MYO1C,NDUFS6,NDUFV2,SEPTIN2,NOTCH1,NOTCH4,NPC1,ATP2A2,OGDH,OLR1,CHST11,GALNT9,PRKN,ASAP1,ACOX1,TXNDC11,PHF11,SHISA5,PCYT1A,ZDHHC3,SLC25A37,CHST15,SCARA3,ANKFY1,RTCB,TMEM14C,TMEM138,NBAS,ATP6V1H,MRPS23,GALNT7,PEX7,ATP6V1B2,SERPINA1,SERPINB6,ATP6V1C1,PI4KA,PI4KB,PLA2G4A,TM6SF1,PLEC,FXYD3,SLC37A1,YIPF1,POR,CRLS1,LEPROT,PCSK4,PXK,CMTM6,LPCAT2,CLN6,MCUB,MARCHF1,EPN3,PLEKHB2,VPS37C,APPL2,UQCC1,VPS53,SLC29A3,AGPAT5,DRAM1,LAPTM4B,PI4K2A,PIP4P2,GALNT10,STAB2,ZDHHC7,RAB20,SCYL2,ERMARD,CSGALNACT1,TEX2,TMEM165,BCAP29,LRRC8A,AZU1,PSAP,PSEN2,SPHK2,AGPAT3,AGPAT4,NCLN,VPS35L,CD177,MAN1C1,LDAF1,ATP10A,ATP8B2,ERGIC1,PTAFR,RHBDD2,RPTOR,ELAPOR1,SORCS2,NCEH1,RIC1,FNIP2,DHX37,PTPN1,DENND1A,MEAK7,ZFYVE28,PTPRJ,PTPRN2,PEX5,RAB27A,RAB5C,RAP2A,TMEM35A,RDH5,BCL2,BCL2L1,TRIM27,RHEB,ELOVL5,CYB5RL,ROCK1,BDH1,RRBP1,CLIP1,RYR1,BID,SDHA,THADA,SLC17A9,NECAB3,SELL,GOLPH3,XYLT1,RBSN,DNAJC1,MMP25,TMEM168,SGK1,SH3GL1,MTARC1,CREB3L2,LMF1,ST6GAL1,ST3GAL3,SLC2A5,SLC6A9,SLC9A3,SLN,SNTB2,SORL1,SRC,STK10,BSG,ADAM17,TAFAZZIN,TBXAS1,TGFA,SEC62,TLR4,TNFRSF1B,TRAF2,TRPM2,TYMS,TYRP1,UBE2D3,VRK2,LDLRAD4,LAPTM5,RAB7A,AHNAK,PRRG4,GALNT14,NLRX1,ZDHHC14,GALNT12,MCTP1,CLMN,ALG9,ZDHHC11,LPCAT1,ATP8B4,KIAA0319L,SYNDIG1,SCD5,WLS,UXS1,RUBCNL,RAB11FIP1,RUFY1,PHAF1,CUBN,FER1L4,PDGFD,DNAJC5,SLC25A32,SLC7A5,DCSTAMP,SNX27,TMEM163,AKAP1,VMP1,CAMK2D,CAMK2G,SBF2,DYSF,ADPGK,GSG1,ITCH,B3GNT5,MYCBPAP,ANKRD27,ZDHHC18,STK24,NCK2,RAB11FIP4,DCTN5,TPST2,TNRC18,CRACR2A,PLPP7,SLC49A4,ZNRF1,PIGY,ABCC11,STON2,LGR5,SLC25A12,PLPP3,TNKS,MARCO,B3GALT1,CDS2,NRP1,PROM1,KSR1,ASAP2,CPNE1,AP1M1,HPS4,NAV3,MVB12B,TM4SF5,PKD2L1,SPAG9,STARD13,PIP4P1,SYNGR1,LARGE1,RAB11B,PXYLP1,DHRS3,MS4A3,B4GALT5,TM9SF2,NRXN1,SFXN1,SFXN5,EIF2AK3,SH3BP5,CHST3,PIGL,SLC4A8,RPH3AL,CD44,ABCG1,NUP155,SEC24C,CLCA2,CD58,CD59,LPIN2,CD63,DEPDC5,NOS1AP,TMEM63A,LAPTM4A,PHACTR2,TBC1D5,RNF144A,TESPA1,PLEKHM1,SEC16A,HS3ST3B1,DOP1B","Sputum_Neutrophilic"
"BP","regulation of T cell activation",378,67,0.000430150478533188,0.165113950427124,"RASGRP1,GPNMB,LILRB1,RIPK3,HHLA2,NLRP3,CCR7,SIRPA,CTLA4,CTSG,DLG1,DUSP3,AKT1,FCHO1,SCRIB,FYN,IL4I1,CCDC88B,CD274,HLA-DQA1,HLA-DRB1,HLA-DRB5,IL2RA,IL7R,TNFRSF9,ITPKB,ARG1,LCK,LGALS1,LGALS3,RHOH,MIR21,SMAD7,TARM1,LAX1,PBRM1,PPP3CA,SIRPG,PAG1,PRKCZ,CRTAM,PELI1,ZMIZ1,ARID1B,RARA,BCL6,BID,VSIR,MARCHF7,SMARCA2,SMARCC1,SMARCD1,SRC,BRAF,STAT5B,TNFRSF1B,CCR2,LAPTM5,DOCK8,ITCH,MAD1L1,NCK2,RUNX1,RUNX3,BCL10,CD6,CD86,TOX,TESPA1","Sputum_Neutrophilic"
"BP","import into cell",928,164,0.000435963607887143,0.165113950427124,"CDH13,TNK2,RAMP2,RAMP3,VAV3,MERTK,LILRB1,AP3M2,SLC38A3,RAB31,LYST,AP3S1,CLU,SLC24A4,SLC43A2,SIRPA,CSNK1D,CSNK1E,GSG1L,ABCA13,GRK2,GRK3,AP1G1,DLG1,DOCK1,DOCK2,ANO6,ARHGAP27,EPS15,SLC36A1,AKT1,ACSL1,ACSL3,TPCN2,FCER2,RAB11FIP2,AAK1,INPP5F,EPN2,FNBP1,TBC1D2B,FCHO1,RHOBTB2,NEDD4L,SYNE1,SCRIB,FPR2,CORO1C,SH3BP4,FYN,HEATR5A,DNM3,GAPVD1,BIN1,CLEC9A,SLC9C2,SCARA5,GRB2,DBNL,GSN,ANXA2,HCK,APP,TICAM2,ITGAL,ATP9B,KCNQ1,SLC9A4,XKR5,LEPR,LGALS3,LGALS3BP,MYO18A,LRP2,LRP3,MIR185,ARRB1,MKLN1,MSR1,MYH9,MYO1E,NCF2,NEDD4,NPC1,OLR1,P2RX7,ITSN2,PRKN,SCARA3,ANKFY1,ATP6V1H,PI4KB,RIN2,HEATR5B,EPN3,APPL2,PPP3CA,PPT1,SIRPG,PIP4P2,STAB2,RAB20,SCYL2,PRKCE,BIN3,APOBR,MAPK1,LRRC8A,AZU1,CAMK1D,CD177,MIB1,PTPN1,DENND1A,PTPRJ,EPS15L1,RAB27A,RAB5C,RALB,RARA,BCL2L1,ROCK1,SAG,SCN8A,ITSN1,SH3GL1,SLC1A2,SLC1A7,SLC2A5,SLC6A9,SLC8A1,SLC9A3,SLC34A1,SLC19A1,SORL1,SRC,TLR4,TRPM2,CCR2,VAV2,EZR,CACNA1A,CACNA1C,CACNA1D,RAB7A,MCTP1,RIN3,RUFY1,CUBN,SLC7A5,SLC38A1,DYSF,PICALM,ITCH,MYCBPAP,SLC12A8,STON2,MARCO,SYNJ2,CACNA1H,PSTPIP1,PDLIM7,MAPKAPK2,CD63,TBC1D5,ELMO1,FCHSD2,RABGAP1L,SLC12A6","Sputum_Neutrophilic"
"BP","immune response-activating cell surface receptor signaling pathway",294,56,0.000458510292830751,0.170806358922721,"VAV3,HHLA2,SPPL3,CCR7,CREBBP,CTLA4,NFAM1,DAB2IP,DUSP3,ELF1,RAB11FIP2,FCHO1,RFTN1,FPR2,FPR3,LY96,FYB1,FYN,GCSAM,FOXP1,GRB2,HCK,HLA-DRB1,TICAM2,IKBKB,INPP5D,IRAK2,LCK,LGALS3,MIR140,MEF2C,MOG,NFATC2,NFKB1,PDE4B,PDE4D,PIK3CD,LAX1,APPL2,PRKCB,PRKCE,PRKCH,MAPK1,PELI1,WDFY1,PTPRJ,BCL2,SRC,BRAF,TLR4,VAV2,EZR,LAPTM5,ZNRF1,BCL10,KLHL6,CD38,TESPA1","Sputum_Neutrophilic"
"CC","melanosome",112,28,0.000507462064585915,0.180983288375241,"ABCB6,GPNMB,GNA13,TMED10,TPP1,CTSB,AHCY,TPCN2,MYRIP,SND1,ANXA2,ANXA6,LAMP1,MYH11,MYO5A,P4HB,ATP6V1B2,RAB27A,RAB5C,BSG,TYRP1,YWHAE,YWHAZ,RAB7A,DNAJC5,CAPG,ANKRD27,HPS4,SYNGR1,CD63","Sputum_Neutrophilic"
"CC","pigment granule",112,28,0.000507462064585915,0.180983288375241,"ABCB6,GPNMB,GNA13,TMED10,TPP1,CTSB,AHCY,TPCN2,MYRIP,SND1,ANXA2,ANXA6,LAMP1,MYH11,MYO5A,P4HB,ATP6V1B2,RAB27A,RAB5C,BSG,TYRP1,YWHAE,YWHAZ,RAB7A,DNAJC5,CAPG,ANKRD27,HPS4,SYNGR1,CD63","Sputum_Neutrophilic"
"CC","tertiary granule membrane",73,18,0.000509722340081649,0.180983288375241,"ADAM10,SIRPA,CLEC12A,CLEC4C,ANO6,MCEMP1,UBR4,FPR2,LAIR1,TARM1,OLR1,SERPINB6,CD177,PTAFR,TRPM2,ATP8B4,CD59,TMEM63A","Sputum_Neutrophilic"
"BP","immune response-regulating cell surface receptor signaling pathway",322,59,0.000522579647929548,0.18269384491617,"VAV3,LILRB1,HHLA2,SPPL3,CCR7,CREBBP,CTLA4,NFAM1,DAB2IP,DUSP3,ELF1,FCER2,RAB11FIP2,FCHO1,RFTN1,FPR2,FPR3,LY96,FYB1,FYN,GCSAM,FOXP1,GRB2,HCK,HLA-DRB1,TICAM2,IKBKB,INPP5D,IRAK2,LCK,LGALS3,MIR140,MEF2C,MAP3K1,MOG,NFATC2,NFKB1,PDE4B,PDE4D,PIK3CD,LAX1,APPL2,PRKCB,PRKCE,PRKCH,MAPK1,PELI1,WDFY1,PTPRJ,BCL2,SRC,BRAF,TLR4,VAV2,EZR,LAPTM5,ZNRF1,BCL10,KLHL6,CD38,TESPA1","Sputum_Neutrophilic"
"BP","regulation of leukocyte cell-cell adhesion",379,66,0.000541203391651727,0.186337967755967,"RASGRP1,GPNMB,LILRB1,HHLA2,NLRP3,CCR7,SIRPA,CTLA4,CTSG,DLG1,DUSP3,AKT1,ETS1,FCHO1,SCRIB,ALOX5,FYN,IL4I1,CCDC88B,CD274,HLA-DQA1,HLA-DRB1,HLA-DRB5,IL2RA,IL7R,ITPKB,ARG1,LCK,LGALS1,LGALS3,RHOH,MIR21,SMAD7,TARM1,LAX1,PBRM1,PPP3CA,SIRPG,PAG1,PRKCZ,CRTAM,PELI1,ZMIZ1,PTAFR,ARID1B,RARA,BCL6,VSIR,MARCHF7,SMARCA2,SMARCC1,SMARCD1,SRC,STAT5B,CCR2,LAPTM5,DOCK8,ITCH,MAD1L1,NCK2,ADTRP,RUNX1,RUNX3,BCL10,CD6,CD86,CD44,TESPA1","Sputum_Neutrophilic"
"MF","polypeptide N-acetylgalactosaminyltransferase activity",19,10,0.000576727227571603,0.195605216706524,"GALNT6,GALNT15,GALNT2,GALNT3,GALNTL6,GALNT9,GALNT7,GALNT10,GALNT14,GALNT12","Sputum_Neutrophilic"
